unitA_f0,unitA_f1,unitA_f2,unitA_f3,unitA_f4,unitA_f5,unitA_f6,unitA_f7,unitA_f8,unitA_f9,unitA_f10,unitA_f11,unitA_f12,unitA_f13,unitA_f14,unitA_f15,unitA_f16,unitA_f17,unitA_f18,unitA_f19,unitA_f20,unitA_f21,unitA_f22,unitA_f23,unitA_f24,unitA_f25,unitA_f26,unitA_f27,unitA_f28,unitA_f29,unitA_f30,unitA_f31,unitA_f32,unitA_f33,unitA_f34,unitA_f35,unitA_f36,unitB_f0,unitB_f1,unitB_f2,unitB_f3,unitB_f4,unitB_f5,unitB_f6,unitB_f7,unitB_f8,unitB_f9,unitB_f10,unitB_f11,unitB_f12,unitB_f13,unitB_f14,unitB_f15,unitB_f16,unitB_f17,unitB_f18,unitB_f19,unitB_f20,unitB_f21,unitB_f22,unitB_f23,unitB_f24,unitB_f25,unitB_f26,unitB_f27,unitB_f28,unitB_f29,unitB_f30,unitB_f31,unitB_f32,unitB_f33,unitB_f34,unitB_f35,unitB_f36,label
0.0,0.094907075,0.13509433,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.070419505,0.2129366,0.23955368,0.079851225,0.039402515,0.31967494,0.083383456,0.44646153,0.16078386,0.121791005,0.15063854,0.17260358,0.12552987,0.0,0.0,0.050660376,0.061918236,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.094907075,0.2026415,0.118207544,0.5648844,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1410392,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.49363717,0.14703666,0.3334604,0.1667302,0.1667302,0.041136432,0.08343558,0.5223166,0.3579045,0.19436327,0.0,0.0,0.0,0.0,0.0,0.0,0.052889697,0.064642966,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.0,0.1410392,0.047013063,0.0,0.14787595,0.0,1
0.0,0.2524238,0.11976988,0.11976988,0.11976988,0.05988494,0.05988494,0.17965482,0.05988494,0.06243145,0.07079328,0.35396641,0.14158656,0.03493288,0.42511883,0.14784966,0.16963588,0.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.2595014,0.054894526,0.05988494,0.05988494,0.05988494,0.05988494,0.05988494,0.08414126,0.3942425,0.09980823,0.0,0.0,0.0,0.0,0.25049865,0.118856445,0.059428222,0.118856445,0.118856445,0.059428222,0.059428222,0.17828466,0.06195531,0.07025337,0.07025337,0.33370352,0.034666464,0.14062554,0.40959913,0.42085534,0.178684,0.18751623,0.0,0.0,0.0,0.0,0.0,0.28228405,0.05447587,0.059428222,0.059428222,0.059428222,0.059428222,0.059428222,0.08349956,0.41599753,0.118856445,0.0,0.0,0.0,1
0.0,0.12408694,0.17663006,0.17663006,0.08831503,0.08831503,0.08831503,0.08831503,0.08831503,0.27621147,0.38280755,0.20880412,0.31320617,0.051517103,0.3831312,0.19078553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15455131,0.080955446,0.08831503,0.08831503,0.08831503,0.08831503,0.08831503,0.0,0.44157517,0.08831503,0.0,0.0,0.24618742,0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,0
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,1
0.0,0.0,0.25355646,0.12677823,0.12677823,0.12677823,0.359205,0.6127615,0.3380753,0.0,0.0,0.0,0.0,0.07395397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09508368,0.11621338,0.12677823,0.12677823,0.12677823,0.12677823,0.12677823,0.17812961,0.25355646,0.25355646,0.0,0.0,0.0,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,1
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.12492112,0.17781748,0.17781748,0.08890874,0.08890874,0.08890874,0.08890874,0.08890874,0.27806833,0.37662235,0.21020782,0.42041564,0.05186343,0.25421587,0.1920681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555903,0.08149967,0.08890874,0.08890874,0.08890874,0.08890874,0.08890874,0.0,0.4445437,0.08890874,0.0,0.0,0.24784243,1
0.0,0.095807366,0.13637584,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.07108751,0.21495654,0.2418261,0.080608696,0.039776288,0.3227074,0.08417444,0.1609631,0.16230907,0.36883897,0.1520675,0.190081,0.17424092,0.13098553,0.0,0.05114094,0.062505595,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.095807366,0.20456377,0.11932887,0.570243,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,1
0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,0.14590566,0.07354147,0.10468173,0.10468173,0.052340865,0.052340865,0.052340865,0.052340865,0.052340865,0.054566577,0.06187502,0.06187502,0.24750008,0.030532172,0.185782,0.3876724,0.3706645,0.31474862,0.5347818,0.1167266,0.0,0.0,0.0,0.0,0.091596514,0.047979128,0.10468173,0.052340865,0.052340865,0.052340865,0.052340865,0.14708294,0.26170433,0.095958255,0.0,0.10975609,0.0,0
0.13358591,0.0673319,0.09584279,0.09584279,0.047921397,0.047921397,0.047921397,0.047921397,0.047921397,0.04995918,0.05665052,0.05665052,0.22660208,0.027954148,0.17009525,0.29578233,0.3846159,0.2881724,0.08640473,0.64122385,0.0,0.0,0.0,0.0,0.083862446,0.043927945,0.09584279,0.047921397,0.047921397,0.047921397,0.047921397,0.1346638,0.23960698,0.08785589,0.0,0.10048869,0.0,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,0
0.14934844,0.075276755,0.10715179,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.055854127,0.06333502,0.25334007,0.19000505,0.031252608,0.31694284,0.37477434,0.30352855,0.08054385,0.5796005,0.0,0.0,0.0,0.0,0.0,0.093757816,0.04911124,0.10715179,0.053575896,0.053575896,0.053575896,0.10715179,0.15055351,0.2678795,0.09822248,0.0,0.11234589,0.0,0.14638093,0.07378103,0.10502273,0.10502273,0.052511364,0.052511364,0.052511364,0.052511364,0.052511364,0.054744326,0.062076572,0.062076572,0.24830629,0.030631628,0.18638717,0.37813148,0.37187192,0.31577387,0.5365238,0.117106825,0.0,0.0,0.0,0.0,0.09189489,0.048135415,0.10502273,0.052511364,0.052511364,0.052511364,0.052511364,0.14756206,0.26255682,0.10502273,0.0,0.11011362,0.0,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.14738712,0.07369356,0.07369356,0.07369356,0.07369356,0.07369356,0.5158549,0.15365452,0.31217,0.17423442,0.17423442,0.04298791,0.31243393,0.5079206,0.10437576,0.22157587,0.0,0.0,0.0,0.0,0.0,0.0,0.05527017,0.067552425,0.07369356,0.07369356,0.07369356,0.07369356,0.07369356,0.0,0.14738712,0.07369356,0.0,0.15453158,0.0,1
0.0,0.2524238,0.11976988,0.11976988,0.11976988,0.05988494,0.05988494,0.17965482,0.05988494,0.06243145,0.07079328,0.35396641,0.14158656,0.03493288,0.42511883,0.14784966,0.16963588,0.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.2595014,0.054894526,0.05988494,0.05988494,0.05988494,0.05988494,0.05988494,0.08414126,0.3942425,0.09980823,0.0,0.0,0.0,0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,1
0.0,0.095807366,0.13637584,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.07108751,0.21495654,0.2418261,0.080608696,0.039776288,0.3227074,0.08417444,0.1609631,0.16230907,0.36883897,0.1520675,0.190081,0.17424092,0.13098553,0.0,0.05114094,0.062505595,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.095807366,0.20456377,0.11932887,0.570243,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,1
0.0,0.094907075,0.13509433,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.070419505,0.2129366,0.23955368,0.079851225,0.039402515,0.31967494,0.083383456,0.44646153,0.16078386,0.121791005,0.15063854,0.17260358,0.12552987,0.0,0.0,0.050660376,0.061918236,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.094907075,0.2026415,0.118207544,0.5648844,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1418799,0.07093995,0.07093995,0.07093995,0.07093995,0.07093995,0.48475632,0.14791311,0.32845956,0.16772404,0.13278154,0.04138164,0.08393292,0.5181324,0.37678382,0.21329653,0.0,0.0,0.0,0.0,0.0,0.0,0.05320496,0.06502829,0.07093995,0.07093995,0.07093995,0.07093995,0.07093995,0.0,0.1418799,0.07093995,0.0,0.14875741,0.0,1
0.0,0.084234424,0.119902484,0.059951242,0.059951242,0.059951242,0.059951242,0.059951242,0.059951242,0.06250057,0.070871666,0.21261498,0.070871666,0.034971558,0.14186317,0.14801337,0.23350757,0.36051315,0.10809516,0.13369867,0.16712038,0.16712038,0.17274493,0.4760255,0.04496343,0.054955304,0.059951242,0.059951242,0.059951242,0.059951242,0.059951242,0.084234424,0.17985372,0.119902484,0.50136113,0.0,0.0,0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,0
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1400555,0.07002775,0.07002775,0.07002775,0.07002775,0.07002775,0.4901943,0.14601116,0.33113468,0.16556734,0.15177006,0.040849525,0.31070122,0.086445615,0.55377567,0.21055382,0.0,0.0,0.0,0.0,0.0,0.0,0.05252082,0.06419211,0.07002775,0.07002775,0.07002775,0.07002775,0.07002775,0.0,0.1400555,0.07002775,0.0,0.1468446,0.0,1
0.0,0.2524238,0.11976988,0.11976988,0.11976988,0.05988494,0.05988494,0.17965482,0.05988494,0.06243145,0.07079328,0.35396641,0.14158656,0.03493288,0.42511883,0.14784966,0.16963588,0.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.2595014,0.054894526,0.05988494,0.05988494,0.05988494,0.05988494,0.05988494,0.08414126,0.3942425,0.09980823,0.0,0.0,0.0,0.0,0.24869479,0.11800054,0.05900027,0.11800054,0.11800054,0.05900027,0.05900027,0.1770008,0.061509162,0.06974746,0.06974746,0.34873733,0.034416825,0.13961287,0.3398862,0.4804984,0.17739727,0.21276101,0.0,0.0,0.0,0.0,0.0,0.2704179,0.054083582,0.05900027,0.05900027,0.05900027,0.05900027,0.05900027,0.08289826,0.4031685,0.11308385,0.0,0.0,0.0,1
0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0
0.0,0.24750149,0.117434345,0.117434345,0.117434345,0.058717173,0.058717173,0.46973738,0.058717173,0.061214026,0.0694128,0.1388256,0.4164768,0.034251682,0.13894297,0.14496657,0.41581985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25444108,0.053824075,0.058717173,0.058717173,0.058717173,0.058717173,0.058717173,0.082500495,0.38655472,0.09786195,0.0,0.0,0.0,0.0,0.25049865,0.118856445,0.059428222,0.118856445,0.118856445,0.059428222,0.059428222,0.17828466,0.06195531,0.07025337,0.07025337,0.33370352,0.034666464,0.14062554,0.40959913,0.42085534,0.178684,0.18751623,0.0,0.0,0.0,0.0,0.0,0.28228405,0.05447587,0.059428222,0.059428222,0.059428222,0.059428222,0.059428222,0.08349956,0.41599753,0.118856445,0.0,0.0,0.0,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1410392,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.49363717,0.14703666,0.3334604,0.1667302,0.1667302,0.041136432,0.08343558,0.5223166,0.3579045,0.19436327,0.0,0.0,0.0,0.0,0.0,0.0,0.052889697,0.064642966,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.0,0.1410392,0.047013063,0.0,0.14787595,0.0,1
0.14934844,0.075276755,0.10715179,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.055854127,0.06333502,0.25334007,0.19000505,0.031252608,0.31694284,0.37477434,0.30352855,0.08054385,0.5796005,0.0,0.0,0.0,0.0,0.0,0.093757816,0.04911124,0.10715179,0.053575896,0.053575896,0.053575896,0.10715179,0.15055351,0.2678795,0.09822248,0.0,0.11234589,0.0,0.14953364,0.0753701,0.10728467,0.10728467,0.053642336,0.053642336,0.053642336,0.053642336,0.053642336,0.055923395,0.06341356,0.06341356,0.25365424,0.031291366,0.19040152,0.39731202,0.45585746,0.39649835,0.36269957,0.11962904,0.0,0.0,0.0,0.0,0.09387409,0.049172144,0.10728467,0.053642336,0.053642336,0.053642336,0.053642336,0.1507402,0.2682117,0.10728467,0.0,0.112485215,0.0,1
0.0,0.25204927,0.119592175,0.4783687,0.119592175,0.059796087,0.059796087,0.17938827,0.059796087,0.06233882,0.07068825,0.35344124,0.1413765,0.03488105,0.14149603,0.1476303,0.42346048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25911638,0.05481308,0.059796087,0.059796087,0.059796087,0.059796087,0.059796087,0.08401643,0.39365757,0.09966014,0.0,0.0,0.0,0.0,0.09050588,0.12882952,0.06441476,0.06441476,0.06441476,0.06441476,0.06441476,0.06441476,0.06715389,0.076148234,0.2284447,0.2284447,0.037575275,0.30485046,0.07951666,0.27370122,0.096838556,0.116143115,0.28730574,0.3591258,0.13467218,0.12373748,0.11549249,0.04831107,0.05904686,0.06441476,0.06441476,0.06441476,0.06441476,0.06441476,0.09050588,0.19324428,0.12882952,0.5386887,0.0,0.0,0
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1410392,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.49363717,0.14703666,0.3334604,0.1667302,0.1667302,0.041136432,0.08343558,0.5223166,0.3579045,0.19436327,0.0,0.0,0.0,0.0,0.0,0.0,0.052889697,0.064642966,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.0,0.1410392,0.047013063,0.0,0.14787595,0.0,1
0.0,0.0,0.25355646,0.12677823,0.12677823,0.12677823,0.359205,0.6127615,0.3380753,0.0,0.0,0.0,0.0,0.07395397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09508368,0.11621338,0.12677823,0.12677823,0.12677823,0.12677823,0.12677823,0.17812961,0.25355646,0.25355646,0.0,0.0,0.0,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,1
0.0,0.25204927,0.119592175,0.4783687,0.119592175,0.059796087,0.059796087,0.17938827,0.059796087,0.06233882,0.07068825,0.35344124,0.1413765,0.03488105,0.14149603,0.1476303,0.42346048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25911638,0.05481308,0.059796087,0.059796087,0.059796087,0.059796087,0.059796087,0.08401643,0.39365757,0.09966014,0.0,0.0,0.0,0.0,0.25049865,0.118856445,0.059428222,0.118856445,0.118856445,0.059428222,0.059428222,0.17828466,0.06195531,0.07025337,0.07025337,0.33370352,0.034666464,0.14062554,0.40959913,0.42085534,0.178684,0.18751623,0.0,0.0,0.0,0.0,0.0,0.28228405,0.05447587,0.059428222,0.059428222,0.059428222,0.059428222,0.059428222,0.08349956,0.41599753,0.118856445,0.0,0.0,0.0,1
0.0,0.094907075,0.13509433,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.070419505,0.2129366,0.23955368,0.079851225,0.039402515,0.31967494,0.083383456,0.44646153,0.16078386,0.121791005,0.15063854,0.17260358,0.12552987,0.0,0.0,0.050660376,0.061918236,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.094907075,0.2026415,0.118207544,0.5648844,0.0,0.0,0.0,0.080697976,0.11486857,0.057434283,0.057434283,0.057434283,0.057434283,0.057434283,0.057434283,0.059876587,0.06789623,0.2036887,0.13579246,0.03350333,0.27181455,0.14179926,0.08134696,0.0863444,0.10355696,0.12808555,0.44028625,0.1601041,0.1654925,0.45604032,0.043075714,0.052648094,0.057434283,0.057434283,0.057434283,0.057434283,0.057434283,0.080697976,0.17230286,0.11486857,0.4803123,0.0,0.0,1
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.12515865,0.17815559,0.17815559,0.08907779,0.08907779,0.08907779,0.08907779,0.08907779,0.27859706,0.37733847,0.21060751,0.36856315,0.051962044,0.17565465,0.32988566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15588613,0.081654646,0.08907779,0.08907779,0.08907779,0.08907779,0.08907779,0.0,0.44538894,0.08907779,0.0,0.0,0.2483137,1
0.0,0.094907075,0.13509433,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.070419505,0.2129366,0.23955368,0.079851225,0.039402515,0.31967494,0.083383456,0.44646153,0.16078386,0.121791005,0.15063854,0.17260358,0.12552987,0.0,0.0,0.050660376,0.061918236,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.094907075,0.2026415,0.118207544,0.5648844,0.0,0.0,0.0,0.0,0.14411816,0.07205908,0.07205908,0.07205908,0.07205908,0.07205908,0.49240372,0.15024656,0.30524626,0.17037001,0.17037001,0.042034466,0.08525703,0.49665526,0.40824306,0.18055122,0.0,0.0,0.0,0.0,0.0,0.0,0.05404431,0.06605416,0.07205908,0.07205908,0.07205908,0.07205908,0.07205908,0.0,0.14411816,0.07205908,0.0,0.15110418,0.0,0
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.12089164,0.17208175,0.17208175,0.08604088,0.08604088,0.08604088,0.08604088,0.08604088,0.24667397,0.40685463,0.20342731,0.40685463,0.050190512,0.2035993,0.30978784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15057153,0.0788708,0.08604088,0.08604088,0.08604088,0.08604088,0.08604088,0.0,0.4302044,0.08604088,0.0,0.0,0.23984797,1
0.16011034,0.08070113,0.11487305,0.2297461,0.057436526,0.057436526,0.057436526,0.057436526,0.057436526,0.059878923,0.06789888,0.2715955,0.33949438,0.03350464,0.3850856,0.28360957,0.08135013,0.51808655,0.0,0.0,0.0,0.0,0.0,0.0,0.10051392,0.052650146,0.11487305,0.057436526,0.057436526,0.057436526,0.11487305,0.16140226,0.28718263,0.10530029,0.0,0.12044143,0.0,0.14735115,0.074270055,0.10571882,0.10571882,0.05285941,0.05285941,0.05285941,0.05285941,0.05285941,0.055107173,0.062488016,0.062488016,0.24995206,0.030834654,0.18762255,0.38063774,0.29946935,0.45031136,0.47654113,0.11788301,0.0,0.0,0.0,0.0,0.092503965,0.04845446,0.10571882,0.05285941,0.05285941,0.05285941,0.05285941,0.14854011,0.26429704,0.10571882,0.0,0.11084345,0.0,1
